id,title,url,first_date_parsed,type1,type2,is_alive,summary,first_keywords_auto,full_text
110520,Gleaner Ltd,https://www.gleaner.co.uk/news/,09/04/2020,Business,CORONAVIRUS,True,"We use cookies on our website, by using the site your are consenting to essential cookies.
You can manage your cookies via browser settings.
See our cookie policy for more information.
Only Essential Accept All","manage, policy, using, cookie, site, informationonly, settings, cookies, website, gleaner, essential","We use cookies on our website, by using the site your are consenting to essential cookies. You can manage your cookies via browser settings. See our cookie policy for more information.

Only Essential Accept All"
110524,Harper Macleod LLP,https://www.harpermacleod.co.uk/news/,09/04/2020,Business,CORONAVIRUS,True,"ExpertiseWe work with clients to achieve their ambitions.
We’ll dedicate a team of experts to help you get from where you are to where you want to be.","clients, ambitions, harper, work, macleod, experts, expertisewe, llp, team, dedicate, help, achieve","Expertise

We work with clients to achieve their ambitions. We’ll dedicate a team of experts to help you get from where you are to where you want to be."
110525,Insights news,https://www.insights.com/our-media/news/,09/04/2020,Business,CORONAVIRUS,True,Coronavirus news,Coronavirus,
110529,Johnston Carmichael,https://johnstoncarmichael.com/coronavirus/,09/04/2020,Business,CORONAVIRUS,True,"A steady hand in uncertain timesStrong relationships are the bedrock of our business, and they are something we value dearly.
The disruption caused by the outbreak of COVID-19 will vary depending on the nature of your business and the sector you operate in, but the effects will be felt by all.
We will remain on hand to support and advise you as required to ensure that you have the best prospects of successfully meeting the challenges, in whatever shape or form, that lie ahead for you and/or your business.
With Government advice being updated daily, we will be keeping this dedicated hub and our social media channels refreshed as and when relevant.
Our dedicated teams are monitoring the situation closely, but should you have any questions at this stage, please do not hesitate to get in touch with your usual Johnston Carmichael adviser or another member of our team.","business, johnston, social, work, face, hand, team, dedicated, carmichael, wellbeing","A steady hand in uncertain times

Strong relationships are the bedrock of our business, and they are something we value dearly. Even though we might not be able to meet face to face as we would normally to protect the health and wellbeing of our 850 people, their families, our clients and to uphold our social responsibility to prevent the spread of the virus further in the communities we live and work in; we want to reassure you that your Johnston Carmichael team will be here for you and your business now and in the weeks ahead.

The disruption caused by the outbreak of COVID-19 will vary depending on the nature of your business and the sector you operate in, but the effects will be felt by all. We will remain on hand to support and advise you as required to ensure that you have the best prospects of successfully meeting the challenges, in whatever shape or form, that lie ahead for you and/or your business.

With Government advice being updated daily, we will be keeping this dedicated hub and our social media channels refreshed as and when relevant. Our dedicated teams are monitoring the situation closely, but should you have any questions at this stage, please do not hesitate to get in touch with your usual Johnston Carmichael adviser or another member of our team."
110530,Johnston Fuels,https://johnstonfuels.co.uk/updates/,09/04/2020,Business,CORONAVIRUS,True,"During these uncertain times Johnston Fuels will continue to provide our customers with timely updates regarding our service.
We feel it’s important to keep our customers updated and hopefully remove any panic in relation to our service.
Johnston Fuels initiated their COVID-19 contingency plan 2 weeks ago to ensure that we continue to provide a robust service through these challenging times.
We will post updates here as and when we have them for your information.","uncertain, fuels, johnston, service, customers, provide, continue, weeks, updates, updated","During these uncertain times Johnston Fuels will continue to provide our customers with timely updates regarding our service. We feel it’s important to keep our customers updated and hopefully remove any panic in relation to our service. Johnston Fuels initiated their COVID-19 contingency plan 2 weeks ago to ensure that we continue to provide a robust service through these challenging times.

We will post updates here as and when we have them for your information."
110536,Plant Hire COVID-19 UPDATE,https://www.morrisleslie.com/plant-hire-division/plant-hire-covid-19-update/,09/04/2020,Business,CORONAVIRUS,True,Newsletter Sign UpNot now Sign UpOPT IN to get the latest updates and offers direct to your email from any of our divisions,"offers, upnot, latest, hire, upopt, divisions, email, covid19, plant, updates, update, sign, direct, newsletter","Newsletter Sign Up

Not now Sign Up

OPT IN to get the latest updates and offers direct to your email from any of our divisions"
110588,Coronavirus COVID-19: Advice for property buyers and sellers in Scotland,https://espc.com/covid19,14/04/2020,Business,CORONAVIRUS,True,"LAST UPDATED: 22nd March 2022Here is some advice for property buyers, sellers and homeowners.
This means that the specific Covid-19 guidance on home moves will be removed.
Quick linksWhat does the latest update mean for the Scottish property market?
Advice for property buyers and sellersWhat does the latest update mean for the Scottish property market?
If you would like to find out more about moving home in the present circumstances, speak to an ESPC agent for expert advice on the latest guidance and local market.","property, scotland, coronavirus, scottish, sellers, latest, face, covid19, house, properties, buyers, guidance, advice, selling, agents","LAST UPDATED: 22nd March 2022

Here is some advice for property buyers, sellers and homeowners. We will update this page as regularly as we are able to with new information and the latest advice.

As of Monday 21st March 2022, the Scottish Government confirmed the removal of all legal requirements regarding Covid-19, with the exception of requirements to wear face coverings on public transport and in most indoor settings - this includes when working in other peoples' homes. These requirements are likely to stay in place until early April 2022.

This means that the specific Covid-19 guidance on home moves will be removed.

Open viewings may have limits placed on the number of attendees at any one time, the selling agent will advise buyers and sellers on the recommended protocols in place to reduce the risks of spreading Covid-19.

Prior to attending any property viewing or any public gathering, attendees are advised to take a lateral flow test. It is still encouraged to follow certain protocols during viewings, including opening windows and doors for ventilation, hand washing and respiratory hygiene.

Read the full update strategic framework from the Scottish Government here.

If you choose to attend a physical viewing of a property, it is important that buyers, sellers and selling agents should continue to wear face coverings indoors and adhere to hand hygiene guidelines. Prior to attending any property viewing, attendees are advised to take a lateral flow test.

The Scottish Government advises that all parties involved in home buying and selling should agree to be as flexible as possible to accommodate any changes in circumstance, dates or progress due to COVID-19.

We have answered some commonly asked questions below to provide advice to those looking to buy or sell a home.

You can find information and advice for landlords here and information and advice for tenants here.

ESPC solicitor estate agents are here to help at every step of your house move – contact an agent today to find out more about buying or selling a property.

Quick links

What does the latest update mean for the Scottish property market?

Can I move house now?

Can I attend property viewings?

Can I get my property valued?

Can I get a Home Report now?

Are solicitor estate agents open in Scotland?

Has the LBTT holiday been extended in Scotland?

Can offers on properties be accepted?

Can I apply for a new mortgage?

Are there many properties on the market right now?

Who should I contact with any concerns about buying or selling a property?

Advice for property buyers and sellers

What does the latest update mean for the Scottish property market?

As of 21st March 2022, most of the remaining Covid-19 legal requirements were removed, including the specific Covid-19 guidance on home moves, with the exception of the requirement for face coverings to still be worn on public transport and in most indoor settings, including when working in other peoples' homes.

If you would like to find out more about moving home in the present circumstances, speak to an ESPC agent for expert advice on the latest guidance and local market.

Can I move house now?

House moves are allowed to go ahead with no legal requirements around Covid-19 in place as of 21st March 2022.

If any member of either household involved in the transaction presents with symptoms of COVID-19 or has a confirmed case, efforts should be made to delay the house move until it is safe to do so in line with current guidance.

Find out more about moving house and the removals process.

Can I attend property viewings?

Property viewings are permitted.

Virtual viewings are still likely to be popular moving forward, so you can make the most of these and view properties online before proceeding to a physical viewing if you so wish.

Agents may ask you questions in advance of scheduling an appointment with regards to your status as a buyer to confirm neither you nor anyone in your household has symptoms or a confirmed case of COVID-19. If you are identified as a household contact of a positive COVID-19 case, you must follow current guidance on testing and self-isolation periods.

When attending a viewing you should adhere to government guidance on hand washing and respiratory hygiene. The Scottish Government also advises wearing a face covering and avoiding touching surfaces while inside a property. You should also ensure that you have taken a lateral flow test prior to attending a property viewing.

Find out more about how to view a property safely.

Can I get my property valued?

Getting your property valued is the first stage of selling your home and generally involves inviting an agent to your home to assess its value.

In-person property valuations are permitted, so agents can come to your property to do a valuation. All parties should adhere to government guidance on hand washing, social distancing and respiratory hygiene. Selling agents are legally required to wear a face covering unless medically exempt. You are also advised to wear a face covering.

Request a free property valuation today.

Can I get a Home Report now?

Surveyors are permitted to go to properties for the purpose of completing a Home Report.

When a surveyor comes to your property, you should both take care to follow government guidance on social distancing, hand washing and respiratory hygiene. The surveyor will be legally required to wear a face covering unless they are medically exempt. You may also wish to consider wearing a face covering.

Find out more about bringing your home to market.

Are solicitor estate agents open in Scotland?

Solicitor estate agents are open and able to help you with your house move. Face coverings are still a mandatory requirement when visiting a solicitor estate agents' office.

Find an ESPC agent today.

Has the LBTT holiday been extended in Scotland?

No, the LBTT holiday in Scotland was not extended past the end of March 2021. The zero tax threshold dropped back to £145,000 from 1st April 2021, although first time buyers will still benefit from relief up to £175,000.

Use our LBTT calculator to find out how much LBTT you will have to pay.

Can offers on properties be accepted?

Yes, offers on properties can be accepted. House moves can also go ahead. However, you may still need to prepared for potential delays if anyone in either household involved shows symptoms of COVID-19.

Can I apply for a new mortgage?

You can still apply for a new mortgage, but some lenders have tightened up loan-to-value ratios and require a larger deposit than usual. However, there are lenders who are still accepting lower deposits and there are also schemes available that may help you get on the property ladder with a smaller deposit, such as the 95% mortgage guarantee scheme. It is best to speak to an independent mortgage adviser to find out what your options are.

Are there many properties on the market right now?

There are lots of properties on the market which you can browse on the ESPC website or app.

If you would like to be kept up to date with new properties coming to market, you can do so by signing up to My ESPC and opting in to receive our email alerts.

Who should I contact with any concerns about buying or selling a property?

Your solicitor estate agent is the best point of contact for any questions or concerns about buying or selling a property.

Useful resources

This document contains the full outline of the latest Scottish Government guidance.

This helpful guide outlines symptoms, answers common questions and provides stay at home advice.

This web page outlines the latest information of Coronavirus in Scotland, including the latest number of positive cases by Health Board.

*The initial consultation with an ESPC Mortgages adviser is free and without obligation. Thereafter, ESPC Mortgages charges for mortgage advice are usually £350 (£295 for first-time buyers). YOUR HOME MAY BE REPOSSESSED IF YOU DO NOT KEEP UP REPAYMENTS ON A MORTGAGE OR OTHER LOANS SECURED AGAINST IT.

ESPC (UK) Ltd is an Appointed Representative of Lyncombe Consultants Ltd which is authorised and regulated by the Financial Conduct Authority."
110589,Maxi Construction,https://www.maxiconstruction.co.uk/construction-news-scotland/,14/04/2020,Business,CORONAVIRUS,True,"Employee Foodbank DonationsLast week we distributed a generous 470kg of food and toiletries,…/","maxi, foodbank, week, construction, 470kg, toiletries, distributed, food, employee, generous, donationslast","Employee Foodbank Donations

Last week we distributed a generous 470kg of food and toiletries,…

/"
110598,Scot JCB News & Events,https://www.scot-jcb.com/news-and-events/,14/04/2020,Business,CORONAVIRUS,True,"Fixing Roads, One Pothole at a Time: Why the JCB Pothole Pro Shines on National Pothole Day","day, fixing, pro, jcb, events, national, scot, shines, roads, pothole","Fixing Roads, One Pothole at a Time: Why the JCB Pothole Pro Shines on National Pothole Day"
110601,Scottish Woodlands,https://www.scottishwoodlands.co.uk/about-us/news/,14/04/2020,Business,CORONAVIRUS,True,"We use cookies to give you the best possible online experience.
If you continue, we'll assume you are happy for your web browser to receive all cookies from our website.
See our cookie policy for more information on cookies and how you manage them.","manage, policy, online, woodlands, possible, cookies, information, web, receive, happy, scottish, website","We use cookies to give you the best possible online experience. If you continue, we'll assume you are happy for your web browser to receive all cookies from our website. See our cookie policy for more information on cookies and how you manage them."
110602,Shepherd and Wedderburn news,https://shepwedd.com/news/,14/04/2020,Business,CORONAVIRUS,True,Coronavirus news,news,
110607,Tulloch Homes,https://www.tulloch-homes.com/news/,14/04/2020,Business,CORONAVIRUS,True,"We use cookies on our website to track and enhance your user experience.
For more information, please refer to our cookie policy.","policy, tulloch, refer, experience, track, cookie, information, homes, cookies, enhance, website, user","We use cookies on our website to track and enhance your user experience. For more information, please refer to our cookie policy."
110609,Welcome to the Vets Now blog,https://www.vets-now.com/blog/,14/04/2020,Business,CORONAVIRUS,True,"Welcome to the Vets Now blog – a place to discover the latest news, updates, hints and tips about your beloved pet.
Search for the latest posts and insights from our award-winning team of emergency vets and vet nurses.
If it’s emergency advice you need try visiting our pet care advice page.","blog, latest, welcome, vets, vet, visiting, tips, emergency, updates, advice, try","Welcome to the Vets Now blog – a place to discover the latest news, updates, hints and tips about your beloved pet.

Search for the latest posts and insights from our award-winning team of emergency vets and vet nurses. If it’s emergency advice you need try visiting our pet care advice page."
110723,News and Events,https://novabiotics.co.uk/news-and-events/,15/04/2020,Health,CORONAVIRUS,True,"NovaBiotics LtdONE BioHubForesterhill RoadAberdeenAB25 2XE, UK Tel:+44 (0)1224 711377 Registered CompanyNo. SC272344 NovaBiotics IncOne Boston Place,Suite 2600,BostonMA, 02108 Tel:+1 866 259 4527 NovaBiotics90 Upper George's Street,Dun Laoghaire,Co. Dublin,A96 R8R9 Tel:+353 1 2712605 Registered CompanyNo.",events,"Jan 28, 2025
Nov 20, 2024
Nov 5, 2024
Oct 8, 2024
May 27, 2024
Sep 6, 2023
Aug 16, 2023
Jan 23, 2023
Apr 21, 2022
Jan 4, 2022
Press Releases
Events
In the news
Archives
2021 
2020 
2019

NovaBiotics LtdONE BioHubForesterhill RoadAberdeenAB25 2XE, UK
Tel:+44 (0)1224 711377
Registered CompanyNo. SC272344
NovaBiotics IncOne Boston Place,Suite 2600,BostonMA, 02108
Tel:+1 866 259 4527
NovaBiotics90 Upper George's Street,Dun Laoghaire,Co. Dublin,A96 R8R9
Tel:+353 1 2712605
Registered CompanyNo. 642058
News and Events
About Us
Privacy Policy
Personal Care
Pharma
Contact Us"
110756,University of Glasgow,https://www.gla.ac.uk/news/,15/04/2020,Education,CORONAVIRUS,True,"We use cookiesNecessary cookiesNecessary cookies enable core functionality.
The website cannot function properly without these cookies, and can only be disabled by changing your browser preferences.
Analytics cookiesAnalytical cookies help us improve our website.
All data is anonymised.
Switch analyticsON OFFClarityClarity helps us to understand our users’ behaviour by visually representing their clicks, taps and scrolling.","cookiesnecessary, visually, scrolling, data, understand, glasgow, university, users, taps, cookies, anonymisedswitch, website","We use cookies

Necessary cookies

Necessary cookies enable core functionality. The website cannot function properly without these cookies, and can only be disabled by changing your browser preferences.

Analytics cookies

Analytical cookies help us improve our website. We use Google Analytics. All data is anonymised.

Switch analytics

ON OFF

Clarity

Clarity helps us to understand our users’ behaviour by visually representing their clicks, taps and scrolling. All data is anonymised.

Switch clarity

ON OFF

Privacy policy"
110758,Aberdeen-based NovaBiotics to test life-saving cystic fybrosis drug on Covid-19 patients,https://www.insider.co.uk/news/aberdeen-based-novabiotics-test-life-21845953,15/04/2020,Health,CORONAVIRUS,True,"Sign up to FREE email alerts from businessInsider - Business Newsletter sent Mon to Fri, twice each day with a full week's round up every SatAberdeen life sciences firm NovaBiotics plans to test one of its drugs on Covid-19 patients with secondary lung infections.
Many of the lung infections in Covid-19 patients do not respond to antibiotics and more than half of the patients who died in Hubei province, the epicentre of the pandemic in China, succumbed to a secondary bacterial infection or sepsis.
Chief executive Deborah O’Neil said: “The impact of bacterial infections and antibiotic resistance in Covid-19 is beyond doubt.
While vaccine development continues for the longer term, it is critical to develop rapidly deployable strategies to prevent deaths and long term health issues from secondary bacterial infections caused by Sars-CoV-2.
Nylexa could be repositioned as a Covid-19 therapy and tested on patients in the second half of 2020, ahead of any vaccine being available.","cystic, fybrosis, patients, drug, novabiotics, infection, infections, bacterial, covid19, nylexa, test, secondary, pandemic, lung, clinical, aberdeenbased, lifesaving","Sign up to FREE email alerts from businessInsider - Business Newsletter sent Mon to Fri, twice each day with a full week's round up every Sat

Aberdeen life sciences firm NovaBiotics plans to test one of its drugs on Covid-19 patients with secondary lung infections.

Nylexa 'supercharges' antibiotics to help them tackle difficult to treat and drug-resistant bacteria. Many of the lung infections in Covid-19 patients do not respond to antibiotics and more than half of the patients who died in Hubei province, the epicentre of the pandemic in China, succumbed to a secondary bacterial infection or sepsis.

NovaBiotics could begin making Nylexa for trials in May and in partnership with the NHS and subject to regulatory approvals, clinical studies could get under way soon after on patients hospitalised with Covid-19.

Chief executive Deborah O’Neil said: “The impact of bacterial infections and antibiotic resistance in Covid-19 is beyond doubt. While vaccine development continues for the longer term, it is critical to develop rapidly deployable strategies to prevent deaths and long term health issues from secondary bacterial infections caused by Sars-CoV-2. These infections could still be fatal regardless of antiviral or other experimental treatment.

""Nylexa is a low risk, low cost, readily available candidate treatment that could be tested and deployed to combat the coronavirus pandemic very quickly.”

The active ingredient of Nylexa has proven to be safe and effective in clinical studies carried out across the UK, Italy and the US for bacterial lung infections associated with cystic fibrosis (CF). Nylexa could be repositioned as a Covid-19 therapy and tested on patients in the second half of 2020, ahead of any vaccine being available.

Professor Dilip Nathwani OBE, consultant physician and Emeritus Honorary Professor of Infection, University of Dundee, said: “Secondary bacterial infections have been long recognised as an important and devastating cause of mortality in patients with primary viral pneumonia. In my 30 years of clinical practice, despite the administration of timely and appropriate antibiotic therapy to cover against these secondary bacterial infections, I have seen a significant number of patients tragically still succumb to the infection. This is supported from data emerging during the Covid-19 crisis.

""Therefore, during this current pandemic of Covid-19 respiratory infections, the need to consider and test antibiotics that offer alternative and complimentary modes of action are of worthwhile and of critical importance. I believe Nylexa may be such a potential treatment requiring urgent assessment of its efficacy. Its evaluation needs to be now.”"
110769,Scottish Partnership for Palliative Care,https://www.palliativecarescotland.org.uk/news/news/,15/04/2020,Health,CORONAVIRUS,True,"SPPC’s response to the public consultation on the SG Strategy for Palliative Care SPPC have submitted a response to the public consultation on the Scottish Government Strategy for Palliative Care.
SPPC Submissions to Parliament on the Assisted Dying Bill SPPC has responded to two committees of the Scottish Parliament which had called for views on the Assisted Dying for Terminally Ill Adults (Scotland) Bill.
Assisted Dying Bill SPPC has produced an an Easy Read Brief on the key features of the recently published Assisted Dying for Terminally Ill Adults (Scotland) Bill.
Assisted Dying Bill Published The Assisted Dying for Terminally Ill Adults (Scotland) Bill has been published.
Palliative Care Poster Parade The SPPC Palliative Care Poster Parade is an online collection of posters showcasing best practice and new initiatives to improve experiences of living with serious illness, dying and bereavement in Scotland and further afield.","palliative, sppc, scotland, ill, care, dying, bill, assisted, terminally, poster, scottish, partnership","SPPC’s response to the public consultation on the SG Strategy for Palliative Care SPPC have submitted a response to the public consultation on the Scottish Government Strategy for Palliative Care.

SPPC Submissions to Parliament on the Assisted Dying Bill SPPC has responded to two committees of the Scottish Parliament which had called for views on the Assisted Dying for Terminally Ill Adults (Scotland) Bill.

SPPC's draft response to the Assisted Dying for Terminally Ill Adults (Scotland) Bill The Scottish Parliament’s Health, Social Care and Sport Committee and the Finance and Public Administration Committee have both issued calls for views on the Assisted Dying for Terminally Ill Adults (Scotland) Bill.

Assisted Dying Bill SPPC has produced an an Easy Read Brief on the key features of the recently published Assisted Dying for Terminally Ill Adults (Scotland) Bill. You can read the brief here.

Assisted Dying Bill Published The Assisted Dying for Terminally Ill Adults (Scotland) Bill has been published. The Bill and accompanying papers can be found on the Scottish Parliament website here.

Winners of the Derek Doyle Poster Prize Congratulations to Kate McCusker, Katie Brown and Kirsty Stevenson at CHAS for winning the 2024 Derek Doyle Poster Prize for their poster Growing up in palliative care – is there a prescription for transition?

Palliative Care Poster Parade The SPPC Palliative Care Poster Parade is an online collection of posters showcasing best practice and new initiatives to improve experiences of living with serious illness, dying and bereavement in Scotland and further afield. You can view all the posters here or follow #SPPCParade24 during the week of 11th March.

SPPC Submission to Scottish COVID-19 Inquiry SPPC has made a submission to the “Let’s Be Heard” listening exercise which is part of the Scottish COVID-19 Inquiry."
110770,Dundee researchers target protein to tackle COVID-19,https://www.ppu.mrc.ac.uk/news/dundee-researchers-target-protein-tackle-covid-19,15/04/2020,Health,CORONAVIRUS,True,"University of Dundee researchers are studying a protein that aids the spread of COVID-19 in the hope of finding ways of blocking its function.
The protease enzyme found in SARS-CoV-2 is responsible for breaking down proteins by disrupting their chemical bonds.
For COVID-19, this protease is potentially a highly promising drug target.
Dr Yogesh Kulathu is the programme lead for the University of Dundee lab that is working out how to block the enzyme responsible for the coronavirus’ ability to replicate so effectively.
Blocking its function could lead to an efficacious drug to treat COVID-19 and related diseases that may arise in the future.","drug, researchers, enzyme, protein, sarscov2, virus, approach, covid19, tackle, responsible, protease, viral, target, dundee","University of Dundee researchers are studying a protein that aids the spread of COVID-19 in the hope of finding ways of blocking its function.

The team, from the University’s Medical Research Council Protein Phosphorylation and Ubiquitylation Unit (MRC PPU) are working in partnership with the School of Life Sciences Drug Discovery Unit (DDU) to study an enzyme found within the SARS-CoV-2 virus that causes COVID-19 infection.

Enzymes are responsible for increasing the speed of reactions and have the ability to build up or break down other molecules. The protease enzyme found in SARS-CoV-2 is responsible for breaking down proteins by disrupting their chemical bonds.

When the protease breaks down the viral proteins it changes their size and shape which starts a chain of reactions that allows the virus to replicate. This protease also interferes with the immune responses that cells mount against the virus to block viral replication and spread. For COVID-19, this protease is potentially a highly promising drug target.

COVID-19 shows similarities to other coronavirus infections that have been faced over the years, however, there is currently a lack of understanding of SARS-CoV-2 structure and function.

Dr Yogesh Kulathu is the programme lead for the University of Dundee lab that is working out how to block the enzyme responsible for the coronavirus’ ability to replicate so effectively.

He said, “Studies with the related SARS-CoV virus that emerged in 2002, suggest that vaccines targeting the spike protein may not be an effective approach to provide protection. Hence novel targets are required to tackle this virus.

“Our approach is to target an enzyme that the virus makes and relies on for its assembly and capacity to infect cells. Blocking its function could lead to an efficacious drug to treat COVID-19 and related diseases that may arise in the future.

“Our work provides a complementary approach to antibody and vaccine strategies conventionally developed to combat viral infections."
110775,Public Health Scotland,https://www.publichealthscotland.scot/news/,15/04/2020,Health,CORONAVIRUS,True,"We use cookies on this website which are essential for it to work.
We also use non-essential cookies to help us improve our websites, which you can opt out of in cookie settings.
Any data collected is anonymised.
By continuing to use this site, you agree to our use of cookies.","scotland, public, websites, work, opt, site, settings, health, nonessential, help, cookies, website, improve","We use cookies on this website which are essential for it to work. We also use non-essential cookies to help us improve our websites, which you can opt out of in cookie settings. Any data collected is anonymised. By continuing to use this site, you agree to our use of cookies."
110777,Covid-19: Advice for donors,https://www.scotblood.co.uk/news/covid-19-advice-for-donors/,15/04/2020,Health,CORONAVIRUS,True,"Post-Covid Syndrome or Long Covid is diagnosed when someone has Covid-19 symptoms that last for more than 12 weeks.
If you have any queries regarding this, please give us a call on 0345 90 90 999.
This means you must:have returned to normal activitiesnot have ongoing Covid-19 symptoms including fatiguenot be undergoing tests or follow upThe only exception to this is for a change to taste or smell, as this can continue even after someone has recovered from Covid-19.
If you've had a Covid-19 vaccine (or booster vaccine) you can book in to give blood immediately provided you don't have any side effects from the vaccination.
NHS Inform have created an excellent resource on Covid-19, including a symptom checker, information about information treatments and vaccines, and advice on Long Covid.","long, youve, positive, appointment, donors, covid19, blood, vaccine, come, 90, symptoms, advice","As a healthcare environment, the Scottish National Blood Transfusion Service follows NHS Scotland guidance. This guidance is regularly updated and this live article provides the most up to date advice.

Current situation

If you've had the vaccine (or booster) as part of the UK vaccination programme, you can book in to give blood 48hrs after your jab .

You need to make an appointment to give blood at any donation session in Scotland.

It is no longer mandatory to wear a face mask when you come to give blood.

Physical distancing will be removed across all donation sessions.

We encourage the use of alcohol-based hand rub which will be available at session.

Please make an extra special effort to give blood over the coming days, weeks and months. If you are fit and well and have not been impacted by Covid-19, it's important to come forward and donate.

Am I eligible to donate?

As always, our usual donor eligibility criteria apply - see Can I give blood? for more information. However, there are also a number of criteria in place with regards to Covid-19.

You must not donate if you fall into any of the following categories:

You have Covid-19 confirmed by a positive test (PCR or LFT)

You have suspected Covid-19 and are waiting for the results of a PCR test arranged by your doctor or other health care provider

You have Post-Covid Syndrome, also known as Long Covid

If you have symptoms but haven’t been tested for Covid-19 or have had a negative test result for Covid-19 then whether you can donate will depend on your symptoms.

Please do not come to session if you have symptoms of Covid-19, flu or other common respiratory infections. These may include:

continuous cough

high temperature, fever or chills

new loss of, or change in, your normal sense of taste or smell

shortness of breath

unexplained tiredness, lack of energy

muscle aches or pains that are not due to exercise

not wanting to eat or not feeling hungry

headache that is unusual or longer lasting than usual

sore throat, stuffy or runny nose

diarrhoea, feeling sick or being sick

If you have any of these symptoms, please let us know, so we can re-allocate your appointment to someone else.

Post-Covid Syndrome or Long Covid is diagnosed when someone has Covid-19 symptoms that last for more than 12 weeks.

If you have any queries regarding this, please give us a call on 0345 90 90 999.

When will I be eligible to donate?

If you have tested positive for Covid-19 you must wait at least seven days after recovery from your symptoms

If you have tested positive but haven’t had symptoms, you must wait at least seven days after your last positive test

If you have had Long Co v id, you won’t be able to donate until you have been fully recovered for six months

Recovery from Covid-19

If you have had Covid-19 you must be fully recovered before giving blood.

This means you must:

have returned to normal activities

not have ongoing Covid-19 symptoms including fatigue

not be undergoing tests or follow up



The only exception to this is for a change to taste or smell, as this can continue even after someone has recovered from Covid-19.

I've had my Covid-19 vaccination/booster. Can I donate?

If you've had a Covid-19 vaccine (or booster vaccine) you can book in to give blood immediately provided you don't have any side effects from the vaccination.

If you've got a blood donation appointment booked before your vaccination appointment, you can still come to donate.

Please contact us on 0345 90 90 999 if, after you've donated:

you feel unwell (including any symptoms of Covid-19)

you suffer any discomfort or problems after giving blood

you have doubts at any time after donating about whether your blood should be used for patients.

Where can I find out more?

NHS Inform have created an excellent resource on Covid-19, including a symptom checker, information about information treatments and vaccines, and advice on Long Covid.

To find out more visit nhsinform.scot/coronavirus

Thank you to all donors and staff who have kept each other safe in recent times. If you would like to ask any further questions, or provide feedback, please get in touch."
110784,Coronavirus (COVID-19) – SPICe Spotlight,https://spice-spotlight.scot/tag/coronavirus-covid-19/,15/04/2020,Scottish Government and Parliament,CORONAVIRUS,True,"Reading Time: 6 minutes SPICe first published a blog on long COVID, Long COVID in June 2021.
Since then, the numbers of people in Scotland reporting having long COVID has increased from 79,000 to 175,000, This blog provides the answers to some frequently asked questions on long COVID.","long, blog, coronavirus, scotland, covid, questions, reading, spotlight, spice, published, covid19, provides, reporting","Reading Time: 6 minutes SPICe first published a blog on long COVID, Long COVID in June 2021. Since then, the numbers of people in Scotland reporting having long COVID has increased from 79,000 to 175,000, This blog provides the answers to some frequently asked questions on long COVID."
110787,Scottish Care News,https://scottishcare.org/scottish-care-news/,15/04/2020,Health and Social Care,CORONAVIRUS,True,Blog – The Great ‘Doughnut Fallacy’ of social care in ScotlandLatest News,"blog, great, social, scotlandlatest, care, doughnut, scottish, fallacy","Blog – The Great ‘Doughnut Fallacy’ of social care in Scotland

Latest News"
110815,Glasgow Clyde College donates supplies to support NHS,https://www.glasgowclyde.ac.uk/news/762-glasgow-clyde-college-donates-supplies-to-support-nhs,16/04/2020,Education,CORONAVIRUS,True,"Glasgow Clyde College has cleared its campuses of medical equipment and PPE in order to donate them to the NHS.
A small number of staff members carried out a sweep of the college’s three campuses this week in order to locate supplies which could be donated to the NHS.
The College will also be donating 14 hospital beds normally used in the practical skills rooms to the NHS for use in the SEC field hospital currently under construction.
“It has truly been a whole college contribution to fighting this global pandemic, with equipment from a variety of our departments.
I’d like to thank the staff who helped respond to this emergency, and we will continue to help in any way that we can.”","nhs, used, donates, hospital, staff, glasgow, donated, college, normally, supplies, support, clyde, order, equipment","Glasgow Clyde College has cleared its campuses of medical equipment and PPE in order to donate them to the NHS.

A small number of staff members carried out a sweep of the college’s three campuses this week in order to locate supplies which could be donated to the NHS.

Resources normally used in the engineering, horticulture, construction, nursing and beauty departments were gathered and donated to the Queen Elizabeth University Hospital, which is currently converting surgical wards into respiratory intensive care units, but with limited equipment to do so.

The College will also be donating 14 hospital beds normally used in the practical skills rooms to the NHS for use in the SEC field hospital currently under construction.

Items donated included:

Thermometers

Six DynaMaps machines (machines that measure your vitals),

Blood pressure monitors

Stethoscopes

Surgical trollies

Face masks

Body suits

Goggles

Rubber gloves

Aprons

Antiseptic wipes

Hand sanitiser

Jon Vincent, Principal of Glasgow Clyde College said: “ We are honoured to be able to do our bit to help the NHS with two of its projects aimed at fighting coronavirus in Glasgow and the West of Scotland.

“It has truly been a whole college contribution to fighting this global pandemic, with equipment from a variety of our departments. I’d like to thank the staff who helped respond to this emergency, and we will continue to help in any way that we can.”"
110816,Newsroom,https://www.scotch-whisky.org.uk/newsroom/,16/04/2020,Food and Drink,CORONAVIRUS,True,A whisky can be called Scotch whisky only after it has matured for a minimum of three years in oak casks in Scotland,"scotch, called, scotland, oak, whisky, newsroom, minimum, casks, matured",A whisky can be called Scotch whisky only after it has matured for a minimum of three years in oak casks in Scotland
